text,label,app,app_name,rating
"very good app. reliable. only downside are the nigerian and asian trolls. difficult to eliminate i guess, but a nuisance.",2,com.bbm,BBM,4
consume batt up normal pls update to fix it,1,com.bbm,BBM,3
it no longer works,0,com.bitstrips.imoji,Bitmoji,1
thus is one fun app! can really look like you if you have the patience to look at all the features!,2,com.bitstrips.imoji,Bitmoji,4
app is good. no weather forecast is <url> very vague predictions.,2,com.aws.android,AccuWeather,4
"since the most recent update, the app crashes every time i try to interact with it. great app usually, but 'bug' fix made things worse. i can access it at all",1,com.aws.android,AccuWeather,3
it's wonderful how you can make a character with whatever you want on it,2,com.bitstrips.imoji,Bitmoji,4
need to improve address copy function. need to improve offline map. need to make more understandable user interface.,1,com.booking,Booking.com,3
after downloading it says the version doesent support,0,com.UCMobile.intl,UC Browser,1
move to sd/external storage,1,com.Slack,Slack,3
cool app to create funny little emojis of yourself. it's really fun!!!,2,com.bitstrips.imoji,Bitmoji,4
does what it should.,1,com.bitstrips.imoji,Bitmoji,3
what i want to know is how is there a chance of snow when the low is <number> degrees and high is <number> degrees? sometimes your predictions are way off such as the example above.,1,com.aws.android,AccuWeather,3
can't even open a secure pdf. uninstall.,0,com.adobe.reader,Adobe Acrobat Reader,1
"i like this app, easy to edit my photo.",1,com.adobe.lrmobile,Adobe Lightroom,3
remove adds and autopage open plzzz,1,com.UCMobile.intl,UC Browser,3
battery draining app but it's ok,1,com.bbm,BBM,3
have to use and see,1,com.UCMobile.intl,UC Browser,3
"horrible, uninstalling right now",0,com.adobe.reader,Adobe Acrobat Reader,1
its all good except for one thing.,1,com.bbm,BBM,3
"i really wish these could be apart of my messaging board and keyboard, i hate having to use these separately.",2,com.bitstrips.imoji,Bitmoji,4
"useless. can't log in using the app at all. deleted and reinstalled several times, still no luck.",0,com.booking,Booking.com,1
"i was using it every day and i think it was brilliant, even upgraded to paid version but since last update i haven't been able to access it at all as it keeps crashing. please fix it.",1,cc.forestapp,Forest,3
"how to access to use in facebook,google, and other apps?",1,com.bitstrips.imoji,Bitmoji,3
hard to use multiple accounts. difficult to navigate most times. app won't move to sd and phone's memory is too critical to get bloated with thus so <number> - <number> stars at most for poor app design.,0,com.Slack,Slack,2
fun and great for my grand kids it spins great!!,2,com.bitstrips.imoji,Bitmoji,4
it's slow but manageable.,1,com.adobe.reader,Adobe Acrobat Reader,3
"best free pdf viewer in market, but: no 'go to page' without a hard to use slider, no bookmarks, only one zoom level for people without multitouch.",1,com.adobe.reader,Adobe Acrobat Reader,3
"i really like it, but for a while now it hasn't been making my tree die when i touch my phone. also, after completing a set amount of time there's another number underneath my tree. i can't figure out what this means.",2,cc.forestapp,Forest,4
this is very bad browser very sad came,0,com.UCMobile.intl,UC Browser,1
good but snapseed is far ahead,2,com.adobe.lrmobile,Adobe Lightroom,4
"i'm alawys getting an error, should remove, reinstall the application.",0,com.booking,Booking.com,1
"well, have been here for a long tym <url> and can't even point that dis is wot i discovered here that is not good or ok by <url> guys are really grate n <url> kisses",0,com.bbm,BBM,1
i was addicted to game and other stuff my personal work ratio was too down and this app really help <url> !,2,cc.forestapp,Forest,4
some issues but otherwise excellent,2,com.Slack,Slack,4
don't download any video errors .me <number> u file,1,com.UCMobile.intl,UC Browser,3
where are my photos?,0,com.adobe.lrmobile,Adobe Lightroom,1
where is adobe flash player <number> . <number> plz tell me i need it so bad,1,com.adobe.reader,Adobe Acrobat Reader,3
what happened with you guys since last <number> month there is no downloading speed,1,com.UCMobile.intl,UC Browser,3
good but need repair,2,com.bbm,BBM,4
hangouts chat is rocking. sorry,1,com.Slack,Slack,3
kindly provide the facility for opening multiple docs simultaneously,2,com.adobe.reader,Adobe Acrobat Reader,4
"i use those as my ""go-to"" app when i need an accurate forecast. i recommend this app.",2,com.aws.android,AccuWeather,4
becoming worst after every update lol,0,com.UCMobile.intl,UC Browser,1
stopped working after one day,1,com.bitstrips.imoji,Bitmoji,3
uc browser cant find out sd card while <url> to <number> gb file cant download in <number> gb rom device.,1,com.UCMobile.intl,UC Browser,3
thank you for being awesome,2,com.UCMobile.intl,UC Browser,4
"i love this app but had to rate only <number> star. i'm not sure if the word ""hasa diga eebowai"" was researched before <url> it's actually very offensive and very inappropriate . i'll be deleting the app.",0,com.bitstrips.imoji,Bitmoji,1
"the tree keeps withering even though it is clearly counting down to <number> s, then it says the tree has withered????",0,cc.forestapp,Forest,1
access emails now take too many steps,1,com.aws.android,AccuWeather,3
it's a good app for downloading songs,2,com.UCMobile.intl,UC Browser,4
crashes on z <number> compact,1,com.adobe.lrmobile,Adobe Lightroom,3
this app has helped me improve my concentration and i have noticed that i have been studying for longer periods without the impulse to check my phone. it would be great if there were more things to be rewarded with apart from trees like a flower bed or maybe a chicken hatching from an egg,2,cc.forestapp,Forest,4
works with note <number>,2,com.adobe.lrmobile,Adobe Lightroom,4
updated to make it worst,0,com.Slack,Slack,2
although i like weather bug every time i have to do a update it seems to think i just downloaded it. having to input locations and preferences every time is getting old.,1,com.aws.android,AccuWeather,3
unable to open the app. my work isn't happening that productively. please fix the bug and let me know.,0,cc.forestapp,Forest,1
"good app, easy to use",2,com.bbm,BBM,4
"good software easy to use, just miss sharing accounts with friends and family. if it could search your facebook and see which friends that have bitmoji, create stories, then i will give it <number> stars. please make this happen <signature>",2,com.bitstrips.imoji,Bitmoji,4
this app are clearing all data,1,com.UCMobile.intl,UC Browser,3
it's really cute app,1,com.bitstrips.imoji,Bitmoji,3
"good, after reinstalling it, i was overwhelmed by its new appearance. its good, i hope this continues. thanks for keeping this updated. its just i hope the free cloud offline saving will be brought back and everythings back to awesomeness like it was before. <signature>",2,com.UCMobile.intl,UC Browser,4
"too often fails to display text in documents. kinda useless, wow!!",0,com.adobe.reader,Adobe Acrobat Reader,1
"crash-prone. yay for search, finally! but does search have to be so slow on my nexus one with fast sd card?",1,com.adobe.reader,Adobe Acrobat Reader,3
awesome app love it.,0,com.bitstrips.imoji,Bitmoji,1
new update has bugs.,1,com.bbm,BBM,3
<number> mb is too large for an app. otherwise good.,1,com.booking,Booking.com,3
"please, list the final price, <url> after adding the taxes, etc. the way things are you only get to know the sum you have to pay after having finalized your booking.",1,com.booking,Booking.com,3
message not delivered even the signal bar is full.,1,com.bbm,BBM,3
this is good editor app but in this is editor not have to change background picture if in this editor will change background editing i think is very good app for editing in mobile,1,com.adobe.lrmobile,Adobe Lightroom,3
i think the trees can be more pretty and <url> because this can attract more ppl to play the game,1,cc.forestapp,Forest,3
been using for years. love it!,2,com.aws.android,AccuWeather,4
useful for events and venues,2,com.Slack,Slack,4
works for what i need,2,com.aws.android,AccuWeather,4
the app turns my volume up every time i try to plant a tree. it shouldn't do that,0,cc.forestapp,Forest,1
"it's great, it keeps my mind on hw",2,cc.forestapp,Forest,4
can't filter ads?,0,com.bbm,BBM,1
it crashed a lot in the beginning. somehow it's not happening anymore now.,1,com.booking,Booking.com,3
requesting to build a bigger forest!,2,cc.forestapp,Forest,4
slack. company which respect no privacy nor security of their users. been using it for months but their latest practices made me uninstall and our group moved somewhere else.,0,com.Slack,Slack,1
active radar never works,0,com.aws.android,AccuWeather,1
new update drains my battery like crazy. battery drain apps warning keeps popping up saying that bbm drains my battery fast. never happens before the update,0,com.bbm,BBM,1
"no way to search for a word, bookmark a page, or skip to a page. makes for a poor reading experience.",0,com.adobe.reader,Adobe Acrobat Reader,1
my company forces me to use this app.,1,com.Slack,Slack,3
was an amazing app until the last update.,2,cc.forestapp,Forest,4
records are messed up now!! set a tree up for <number> and a half hours and had <number> mins left when i forgot i'd planted the tree and opened instagram (phone was on silent so didn't notice warning about tree dying). this meant i had done a solid <number> minutes of work that is now uncredited- i use this app to keep a track of how long i spend on each topic and now there is no record i did anything. we should be credited with the time we put in up until the tree died!!!!,0,cc.forestapp,Forest,1
so much fun! makes people laugh.,2,com.bitstrips.imoji,Bitmoji,4
i am a host and made a test booking,0,com.booking,Booking.com,1
can't get it to install,0,com.bitstrips.imoji,Bitmoji,1
don't really have my features or my hair but its ok,1,com.bitstrips.imoji,Bitmoji,3
"best pdf reader so far, helpful for .downloading timetables, maps for offline use etc .. thank you",2,com.adobe.reader,Adobe Acrobat Reader,4
the only complaint i have about the app. is that whenever i travel somewhere it sets my location there and i can't change the default back home. like it doesn't automatically show me new jersey but boston.,2,com.aws.android,AccuWeather,4
new version is worse in every way,0,com.Slack,Slack,1
